"Duration","Start Time","Profile Name","Country","Bookmark","Latest Bookmark","Supplemental Video Type","Attributes","Device Type","Title"
"00:05:14","2017-01-31 03:36:30","Jose","US (United States)","00:24:37","00:24:37","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Classy Christmas: Part 1 (Episode 11)"
"00:19:21","2017-01-31 02:33:34","Jose","US (United States)","00:19:22","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Classy Christmas: Part 1 (Episode 11)"
"00:09:37","2017-01-31 02:10:33","Jose","US (United States)","00:21:41","00:21:41","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: China (Episode 10)"
"00:12:02","2017-01-31 00:40:33","Jose","US (United States)","00:12:03","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: China (Episode 10)"
"00:17:45","2017-01-31 00:22:46","Jose","US (United States)","00:21:46","00:21:46","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: WUPHF.com (Episode 9)"
"00:04:56","2017-01-30 23:23:46","Jose","US (United States)","00:04:57","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: WUPHF.com (Episode 9)"
"00:21:46","2017-01-30 22:35:21","Jose","US (United States)","00:21:46","00:21:46","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Viewing Party (Episode 8)"
"00:13:28","2017-01-30 22:21:36","Jose","US (United States)","00:13:29","00:13:29","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Christening (Episode 7)"
"00:21:44","2017-01-30 21:59:49","Jose","US (United States)","00:21:37","00:21:37","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Costume Contest (Episode 6)"
"00:04:18","2017-01-30 16:09:26","Jose","US (United States)","00:04:19","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Costume Contest (Episode 6)"
"00:21:48","2017-01-30 15:47:36","Jose","US (United States)","00:21:49","00:21:49","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: The Sting (Episode 5)"
"00:13:52","2017-01-30 15:33:42","Jose","US (United States)","00:21:34","00:21:34","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Sex Ed (Episode 4)"
"00:07:42","2017-01-30 04:00:46","Jose","US (United States)","00:07:42","Not latest view","","","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 7: Sex Ed (Episode 4)"
"00:21:36","2017-01-30 03:33:32","Jose","US (United States)","00:21:36","00:21:36","","","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 7: Andy's Play (Episode 3)"
"00:06:48","2017-01-30 03:26:26","Jose","US (United States)","00:21:39","00:21:39","","Autoplayed: user action: Unspecified; ","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 7: Counseling (Episode 2)"
"00:14:50","2017-01-29 22:18:08","Jose","US (United States)","00:14:51","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Counseling (Episode 2)"
"00:21:48","2017-01-29 21:56:18","Jose","US (United States)","00:21:49","00:21:49","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 7: Nepotism (Episode 1)"
"00:06:24","2017-01-29 21:49:51","Jose","US (United States)","00:21:46","00:21:46","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Whistleblower (Episode 26)"
"00:15:21","2017-01-29 20:33:04","Jose","US (United States)","00:15:22","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Whistleblower (Episode 26)"
"00:04:47","2017-01-29 20:28:15","Jose","US (United States)","00:21:49","00:21:49","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Chump (Episode 25)"
"00:10:20","2017-01-29 02:33:41","Jose","US (United States)","00:17:02","Not latest view","","","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 6: The Chump (Episode 25)"
"00:00:58","2017-01-29 02:31:16","Jose","US (United States)","00:00:58","Not latest view","","Autoplayed: user action: None; ","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 5: Business Trip (Episode 8)"
"00:20:44","2017-01-28 23:38:16","Jose","US (United States)","00:21:14","00:21:14","","","Samsung 2015 Hawk-M UHD TV","Family Guy: Season 13: The 2000-Year-Old Virgin (Episode 7)"
"00:01:56","2017-01-28 23:26:22","Jose","US (United States)","00:01:56","Not latest view","","","Safari MAC (Cadmium)","How I Met Your Mother: Season 3: Spoiler Alert (Episode 8)"
"00:01:35","2017-01-28 23:24:11","Jose","US (United States)","00:01:35","00:01:35","","","Safari MAC (Cadmium)","How I Met Your Mother: Season 3: Wait for It (Episode 1)"
"00:20:54","2017-01-28 23:17:20","Jose","US (United States)","00:21:24","00:21:24","","","Samsung 2015 Hawk-M UHD TV","Family Guy: Season 13: Turkey Guys (Episode 6)"
"00:20:53","2017-01-28 22:55:34","Jose","US (United States)","00:21:23","00:21:23","","","Samsung 2015 Hawk-M UHD TV","Family Guy: Season 13: Brian the Closer (Episode 5)"
"00:20:48","2017-01-28 22:34:43","Jose","US (United States)","00:21:18","00:21:18","","","Samsung 2015 Hawk-M UHD TV","Family Guy: Season 13: Baking Bad (Episode 4)"
"00:20:51","2017-01-28 22:13:51","Jose","US (United States)","00:21:21","00:21:21","","","Samsung 2015 Hawk-M UHD TV","Family Guy: Season 13: Book of Joe (Episode 3)"
"00:21:22","2017-01-28 21:52:23","Jose","US (United States)","00:21:20","00:21:20","","Autoplayed: user action: Unspecified; ","Samsung 2015 Hawk-M UHD TV","Family Guy: Season 13: The Simpsons Guy: Part 2 (Episode 2)"
"00:00:16","2017-01-28 20:31:59","Jose","US (United States)","00:00:16","00:00:16","","Autoplayed: user action: None; ","Comcast X1 MIPS NO SAGE MVPD STB","The Cold Light Of Day"
"00:14:58","2017-01-28 19:08:30","Eri","CR (Costa Rica)","00:14:48","Not latest view","","","iPad 5 variant D","A Series of Unfortunate Events: Season 1: The Miserable Mill: Part One (Episode 7)"
"00:21:43","2017-01-28 17:01:53","Jose","US (United States)","00:21:43","00:21:43","","","Samsung 2013 MStar X12 Smart TV","The Office (U.S.): Season 5: Customer Survey (Episode 7)"
"00:09:04","2017-01-28 17:00:37","Jose","US (United States)","00:09:04","Not latest view","","","Apple iPhone 6","The Office (U.S.): Season 6: The Chump (Episode 25)"
"00:00:04","2017-01-28 16:59:44","Jose","US (United States)","00:19:25","Not latest view","","","Apple iPhone 6","The Office (U.S.): Season 5: Employee Transfer (Episode 6)"
"00:21:38","2017-01-28 16:38:55","Jose","US (United States)","00:21:38","00:21:38","","","Samsung 2013 MStar X12 Smart TV","The Office (U.S.): Season 5: Employee Transfer (Episode 6)"
"00:00:08","2017-01-27 04:37:23","Jose","US (United States)","00:00:08","Not latest view","","","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 5: Employee Transfer (Episode 6)"
"00:21:21","2017-01-27 04:15:53","Jose","US (United States)","00:21:21","00:21:21","","","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 5: Crime Aid (Episode 5)"
"00:26:34","2017-01-27 03:35:36","Jose","US (United States)","00:21:20","00:21:20","","","Comcast X1 MIPS NO SAGE MVPD STB","The Office (U.S.): Season 5: Baby Shower (Episode 4)"
"00:01:38","2017-01-27 00:33:35","Eri","CR (Costa Rica)","00:01:38","Not latest view","","","iPad 5 variant D","Friends: Season 2: The One with Phoebe's Dad (Episode 9)"
"00:02:18","2017-01-27 00:26:14","Jose","US (United States)","00:02:18","00:02:18","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Cover-Up (Episode 24)"
"00:08:41","2017-01-27 00:24:14","Eri","CR (Costa Rica)","00:22:41","Not latest view","","","iPad 5 variant D","Friends: Season 2: The One with the List (Episode 8)"
"00:21:39","2017-01-27 00:04:33","Jose","US (United States)","00:21:40","00:21:40","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Body Language (Episode 23)"
"00:21:46","2017-01-26 23:23:21","Jose","US (United States)","00:21:46","00:21:46","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Secretary's Day (Episode 22)"
"00:21:30","2017-01-26 23:01:49","Jose","US (United States)","00:21:30","00:21:30","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Happy Hour (Episode 21)"
"00:21:45","2017-01-26 22:40:01","Jose","US (United States)","00:21:45","00:21:45","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: New Leads (Episode 20)"
"00:02:09","2017-01-26 22:37:51","Jose","US (United States)","00:21:48","00:21:48","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: St. Patrick's Day (Episode 19)"
"00:11:18","2017-01-26 19:17:01","Jose","US (United States)","00:19:39","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: St. Patrick's Day (Episode 19)"
"00:08:40","2017-01-26 17:30:06","Jose","US (United States)","00:08:40","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: St. Patrick's Day (Episode 19)"
"00:17:20","2017-01-26 16:56:41","Jose","US (United States)","00:23:41","00:23:41","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Delivery: Part 2 (Episode 18)"
"00:06:42","2017-01-26 14:25:21","Jose","US (United States)","00:07:03","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Delivery: Part 2 (Episode 18)"
"00:00:08","2017-01-26 04:52:13","Jose","US (United States)","00:00:29","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Delivery: Part 2 (Episode 18)"
"00:19:25","2017-01-26 04:32:38","Jose","US (United States)","00:19:25","00:19:25","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Delivery: Part 1 (Episode 17)"
"00:21:30","2017-01-26 04:09:02","Jose","US (United States)","00:21:31","00:21:31","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Manager and the Salesman (Episode 16)"
"00:08:01","2017-01-26 04:00:59","Jose","US (United States)","00:21:35","00:21:35","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Sabre (Episode 15)"
"00:13:34","2017-01-26 02:45:40","Jose","US (United States)","00:13:34","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Sabre (Episode 15)"
"00:05:28","2017-01-26 02:02:01","Jose","US (United States)","00:18:06","00:18:06","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Banker (Episode 14)"
"00:12:37","2017-01-26 01:35:49","Jose","US (United States)","00:12:38","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Banker (Episode 14)"
"00:21:30","2017-01-26 01:14:16","Jose","US (United States)","00:21:31","00:21:31","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Secret Santa (Episode 13)"
"00:21:46","2017-01-26 00:52:27","Jose","US (United States)","00:21:46","00:21:46","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Scott's Tots (Episode 12)"
"00:07:41","2017-01-26 00:44:44","Jose","US (United States)","00:21:46","00:21:46","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Shareholder Meeting (Episode 11)"
"00:07:55","2017-01-26 00:11:42","Eri","CR (Costa Rica)","00:07:55","00:07:55","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 1 (Episode 1)"
"00:25:42","2017-01-25 23:45:16","Eri","CR (Costa Rica)","00:50:47","00:50:47","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 13 (Episode 13)"
"00:14:05","2017-01-25 16:46:04","Jose","US (United States)","00:14:05","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Shareholder Meeting (Episode 11)"
"00:20:31","2017-01-25 16:22:45","Jose","US (United States)","00:20:32","00:20:32","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Murder (Episode 10)"
"00:21:32","2017-01-25 15:13:59","Jose","US (United States)","00:21:32","00:21:32","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Double Date (Episode 9)"
"00:01:12","2017-01-25 15:12:45","Jose","US (United States)","00:21:26","00:21:26","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Koi Pond (Episode 8)"
"01:29:01","2017-01-25 05:40:39","Jose","US (United States)","01:28:32","01:28:32","","","Comcast X1 MIPS NO SAGE MVPD STB","Unknown Title"
"00:20:13","2017-01-25 04:56:37","Jose","US (United States)","00:20:14","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Koi Pond (Episode 8)"
"00:03:07","2017-01-25 04:53:28","Jose","US (United States)","00:21:33","00:21:33","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Lover (Episode 7)"
"00:51:34","2017-01-25 04:43:21","Jose","US (United States)","00:44:16","00:44:16","","","Comcast X1 MIPS NO SAGE MVPD STB","Prison Break: Season 4: Killing Your Number (Episode 22)"
"00:42:47","2017-01-25 03:56:56","Jose","US (United States)","00:43:37","00:43:37","","","Comcast X1 MIPS NO SAGE MVPD STB","Prison Break: Season 4: Rate of Exchange (Episode 21)"
"00:42:35","2017-01-25 03:06:16","Jose","US (United States)","00:43:35","00:43:35","","","Comcast X1 MIPS NO SAGE MVPD STB","Prison Break: Season 4: Cowboys & Indians (Episode 20)"
"00:01:32","2017-01-25 03:03:21","Jose","US (United States)","00:01:32","00:01:32","","","Comcast X1 MIPS NO SAGE MVPD STB","Prison Break: Season 4: S.O.B. (Episode 19)"
"00:14:36","2017-01-25 01:24:45","Eri","CR (Costa Rica)","00:27:07","Not latest view","","","Safari MAC (Cadmium)"," :  1: Episode 13 (Episode 13)"
"00:18:26","2017-01-24 22:45:25","Jose","US (United States)","00:18:26","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Lover (Episode 7)"
"00:21:33","2017-01-24 22:23:50","Jose","US (United States)","00:21:34","00:21:34","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Mafia (Episode 6)"
"00:20:10","2017-01-24 22:03:38","Jose","US (United States)","00:21:33","00:21:33","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Niagara: Part 2 (Episode 5)"
"00:19:45","2017-01-24 21:43:51","Jose","US (United States)","00:24:46","00:24:46","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Niagara: Part 1 (Episode 4)"
"00:05:53","2017-01-24 16:01:50","Jose","US (United States)","00:05:54","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Niagara: Part 1 (Episode 4)"
"00:21:43","2017-01-24 15:40:04","Jose","US (United States)","00:21:44","00:21:44","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Promotion (Episode 3)"
"00:04:42","2017-01-24 15:35:21","Jose","US (United States)","00:21:45","00:21:45","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Meeting (Episode 2)"
"00:17:03","2017-01-23 16:50:04","Jose","US (United States)","00:17:03","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: The Meeting (Episode 2)"
"00:01:43","2017-01-23 16:48:19","Jose","US (United States)","00:21:40","00:21:40","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Gossip (Episode 1)"
"00:20:09","2017-01-23 15:57:43","Jose","US (United States)","00:20:09","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 6: Gossip (Episode 1)"
"00:00:20","2017-01-23 15:57:20","Jose","US (United States)","00:00:20","00:00:20","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 5: Broke (Episode 25)"
"00:00:04","2017-01-23 06:12:23","Jose","US (United States)","00:01:01","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Prison Break: Season 4: Cowboys & Indians (Episode 20)"
"00:42:40","2017-01-23 05:28:30","Jose","US (United States)","00:43:43","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Prison Break: Season 4: S.O.B. (Episode 19)"
"00:42:02","2017-01-23 04:44:43","Jose","US (United States)","00:43:08","00:43:08","","","Netflix Chrome MAC (Cadmium) HTML 5","Prison Break: Season 4: Versus (Episode 18)"
"00:19:25","2017-01-23 04:25:15","Jose","US (United States)","00:43:30","00:43:30","","","Netflix Chrome MAC (Cadmium) HTML 5","Prison Break: Season 4: The Mother Lode (Episode 17)"
"00:16:45","2017-01-23 04:09:55","Eri","CR (Costa Rica)","00:18:07","Not latest view","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 13 (Episode 13)"
"00:50:58","2017-01-23 03:18:45","Eri","CR (Costa Rica)","00:52:20","00:52:20","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 12 (Episode 12)"
"01:33:34","2017-01-23 02:18:07","Jose","US (United States)","01:33:35","01:33:35","","","Netflix Chrome MAC (Cadmium) HTML 5","Eu e as Mulheres"
"00:00:01","2017-01-23 02:01:51","Jose","US (United States)","00:00:01","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Eu e as Mulheres"
"00:49:08","2017-01-23 00:41:22","Eri","CR (Costa Rica)","00:48:54","00:48:54","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 11 (Episode 11)"
"00:43:38","2017-01-22 23:57:34","Eri","CR (Costa Rica)","00:45:02","00:45:02","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 10 (Episode 10)"
"00:27:18","2017-01-22 23:30:06","Eri","CR (Costa Rica)","00:53:35","00:53:35","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 9 (Episode 9)"
"00:13:07","2017-01-22 23:16:32","Eri","CR (Costa Rica)","00:26:19","Not latest view","","","Samsung 2014 Novatek UHD TV"," :  1: Episode 9 (Episode 9)"
"00:21:07","2017-01-22 22:42:07","Jose","US (United States)","00:21:08","00:21:08","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 5: Heavy Competition (Episode 24)"
"00:20:59","2017-01-22 22:21:05","Jose","US (United States)","00:21:16","00:21:16","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23)"
"00:00:09","2017-01-22 19:34:13","Jose","US (United States)","00:00:17","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23)"
"00:00:36","2017-01-22 19:33:35","Jose","US (United States)","00:20:55","00:20:55","","","Netflix Chrome MAC (Cadmium) HTML 5","The Office (U.S.): Season 5: Dream Team (Episode 22)"
